URL,Title,Localisation,Price,Chambre,Salle de bain,Type,Secteur,Salons,Surface habitable,Age de bien,Etage,Ascenseur,Balcon,Chauffage,Climatisation,Concierge,Cuisine equipee,Duplex,Meuble,Parking,Securite,Terrasse
https://www.avito.ma/fr/hay_nahda/appartements/Appartement_%C3%A0_vendre_100_m%C2%B2_%C3%A0_Rabat_55571506.htm,Appartement à vendre 100 m² à Rabat,rabat,5500.0,2,2,Vendre,hay nahda,2.0,100.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/najd/appartements/Appartement_a_vendre__55571482.htm,Appartement a vendre,el jadida,930217.9825462836,2,2,Vendre,najd,1.0,82.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/autre_secteur/appartements/appartement_a_vendre__55571443.htm,appartement a vendre,kénitra,580000.0,2,1,Vendre,autre secteur,1.0,69.0,2.0,3,True,True,False,True,False,False,False,False,False,False,False
https://www.avito.ma/vi/55723042.htm,Appartement à vendre roches noires à Casablanca,casablanca,1044000.0,3,2,Vendre,roches noires,3.0,81.0,3.0,2,True,True,False,True,True,False,False,False,True,False,True
https://www.avito.ma/vi/55630439.htm,Appartement à vendre 120 m² à Agadir,agadir,1200000.0,2,2,Vendre,amicales,1.0,120.0,2.0,4,True,True,False,False,True,False,False,False,True,False,True
https://www.avito.ma/fr/khouribga/appartements/APPARTEMENT_70m_centre_ville_khouribga_55571399.htm,APPARTEMENT 70m centre ville khouribga,khouribga,724966.3583632912,2,2,Vendre,toute la ville,1.0,70.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_65_m%C2%B2_%C3%A0_Rabat_55571289.htm,Appartement à vendre 65 m² à Rabat,rabat,1187795.6462465532,2,2,Vendre,autre secteur,2.0,65.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/mediouna/appartements/appartement__55571184.htm,appartement,mediouna,711910.4847333228,2,2,Vendre,toute la ville,1.0,67.0,8.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/quartier_du_parc/appartements/jolie_appartement_a_vendre_a_Quartier_Park_55182217.htm,jolie appartement a vendre a Quartier Park,mohammedia,1125522.113283595,2,2,Vendre,quartier du parc,2.0,137.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/gauthier/appartements/Appartement_%C3%A0_vendre_177_m%C2%B2_%C3%A0_Gauthier_55569728.htm,Appartement à vendre 177 m² à Gauthier,casablanca,2900000.0,3,2,Vendre,gauthier,3.0,177.0,3.0,7+,True,True,True,False,True,False,False,False,True,False,True
https://www.avito.ma/fr/nouaceur/appartements/appartement_perle_nouaceur_55569497.htm,appartement perle nouaceur,nouaceur,1156141.6800805726,3,2,Vendre,toute la ville,1.0,96.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/errahma/appartements/jolie_appartement_%C3%A0_vendre_a_Errahma__55569243.htm,jolie appartement à vendre a Errahma,casablanca,780000.0,2,1,Vendre,errahma,2.0,91.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/berrechid/appartements/Appartement_%C3%A0_vendre_65_m%C2%B2_%C3%A0_Berrechid_55569209.htm,Appartement à vendre 65 m² à Berrechid,berrechid,450000.0,2,65,Vendre,toute la ville,1.0,65.0,8.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/quartier_a%C3%A9rodrome/appartements/appartement_a_vendre__55569197.htm,appartement a vendre,el jadida,955373.3385766114,2,65,Vendre,quartier aérodrome,1.0,50.0,2.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/sidi_othmane/appartements/Appartement_%C3%A0_vendre_74_m%C2%B2_%C3%A0_deroua_55568914.htm,Appartement à vendre 74 m² à deroua,casablanca,580000.0,2,1,Vendre,sidi othmane,2.0,74.0,2.0,1,False,True,False,False,False,False,False,False,True,False,False
https://www.avito.ma/fr/ben_souda/appartements/Appartement_%C3%A0_vendre_76_m%C2%B2_%C3%A0_F%C3%A8s_55568280.htm,Appartement à vendre 76 m² à Fès,fès,350000.0,2,1,Vendre,ben souda,2.0,76.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/a%C3%AFn_borja/appartements/Appartement_%C3%A0_vendre_66_m%C2%B2_%C3%A0_Casablanca_55535888.htm,Appartement à vendre 66 m² à Casablanca,casablanca,660000.0,2,1,Vendre,aïn borja,2.0,66.0,2.0,4,True,True,True,True,True,False,False,False,False,False,False
https://www.avito.ma/fr/achakar/appartements/apartement__55568017.htm,apartement,tanger,1254155.2245186034,2,1,Vendre,achakar,2.0,65.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/k%C3%A9bibat/appartements/Appartement_%C3%A0_vendre_80_m%C2%B2_%C3%A0_KEBIBAT_55465341.htm,Appartement à vendre 80 m² à KEBIBAT,rabat,1210000.0,2,2,Vendre,kébibat,2.0,80.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/casablanca_finance_city/appartements/Appartement_%C3%A0_vendre_135_m%C2%B2_casablanca__55567487.htm,Appartement à vendre 135 m² casablanca,casablanca,1415918.632780924,2,2,Vendre,casablanca finance city,2.0,135.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/bouskoura_centre/appartements/Appartement_haut_standing_%D8%B4%D9%88%D9%83%D9%8A%D8%A9_bouskoura__55084539.htm,Appartement haut standing ????? bouskoura,bouskoura,550000.0,2,1,Vendre,bouskoura centre,2.0,60.0,2.0,1,True,True,True,True,False,False,False,False,True,False,True
https://www.avito.ma/fr/autre_secteur/appartements/appartement_a_vendre__55567405.htm,appartement a vendre,bouznika,1202004.8152692649,2,1,Vendre,autre secteur,1.0,69.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/massira_1/appartements/appartement_a_vendre_massive_1_55567089.htm,appartement a vendre massive 1,marrakech,750000.0,2,2,Vendre,massira 1,1.0,80.0,2.0,5,True,True,True,True,True,False,False,False,True,False,True
https://www.avito.ma/fr/harhoura/appartements/appartement_%C3%A0_vendre__55567008.htm,appartement à vendre,temara,1615326.0058564178,2,2,Vendre,harhoura,2.0,200.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_66_m%C2%B2_%C3%A0_Agadir_55566944.htm,Appartement à vendre 66 m² à Agadir,agadir,1192147.6041232091,2,2,Vendre,autre secteur,1.0,66.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/sidi_othmane/appartements/Appartement_%C3%A0_vendre_54_m%C2%B2_%C3%A0_Casablanca_55566938.htm,Appartement à vendre 54 m² à Casablanca,casablanca,360000.0,2,2,Vendre,sidi othmane,2.0,54.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/sbata/appartements/Appartement_%C3%A0_vendre_96_m%C2%B2_%C3%A0_Casablanca_55566911.htm,Appartement à vendre 96 m² à Casablanca,casablanca,480000.0,2,2,Vendre,sbata,2.0,96.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/sidi_moussa/appartements/Appartement_%C3%A0_vendre_4%C3%A8me_%C3%A9tage_10_minutes_%C3%A0_Rabat_55566890.htm,Appartement à vendre 4ème étage 10 minutes à Rabat,salé,712159.2002717966,2,2,Vendre,sidi moussa,1.0,58.0,2.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/a%C3%AFn_chock/appartements/Appartement_%C3%A0_vendre_65_m%C2%B2_%C3%A0_Casablanca_55566887.htm,Appartement à vendre 65 m² à Casablanca,casablanca,1500000.0,4,2,Vendre,aïn chock,4.0,65.0,4.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/centre/appartements/Appartement_%C3%A0_vendre_234_m%C2%B2_%C3%A0_K%C3%A9nitra_54005198.htm,Appartement à vendre 234 m² à Kénitra,kénitra,2340000.0,3,3,Vendre,centre,2.0,234.0,3.0,7+,True,True,False,True,True,False,False,False,True,False,False
https://www.avito.ma/fr/martil/appartements/Appartement_%C3%A0_vendre_67_m%C2%B2_%C3%A0_Martil_55566349.htm,Appartement à vendre 67 m² à Martil,martil,750000.0,2,1,Vendre,toute la ville,1.0,57.0,2.0,1,True,True,False,True,True,False,False,False,True,False,True
https://www.avito.ma/fr/quartier_des_h%C3%B4pitaux/appartements/Appartement_142_m%C2%B2_%C3%A0_Casablanca_55566132.htm,Appartement 142 m² à Casablanca,casablanca,1900000.0,3,2,Vendre,quartier des hôpitaux,3.0,142.0,3.0,4,True,True,False,False,True,False,False,False,True,False,False
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_122_m%C2%B2_%C3%A0_F%C3%A8s_55565794.htm,Appartement à vendre 122 m² à Fès,fès,700000.0,3,2,Vendre,autre secteur,3.0,122.0,3.0,0,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/nassim/appartements/Appartement_%C3%A0_vendre_RIAD_HOUDA_Mohammedia_55565657.htm,Appartement à vendre RIAD HOUDA Mohammedia,mohammedia,1143224.894083275,3,2,Vendre,nassim,1.0,60.0,3.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/hay_mohammadi/appartements/appartement_f4_avec_ascenseur__55565360.htm,appartement f4 avec ascenseur,agadir,1220000.0,3,2,Vendre,hay mohammadi,1.0,111.0,3.0,2,True,False,False,False,False,False,False,False,False,False,True
https://www.avito.ma/fr/anfa/appartements/Appartement_%C3%A0_vendre_140_m%C2%B2_%C3%A0_Casablanca_55565145.htm,Appartement à vendre 140 m² à Casablanca,casablanca,130000.0,3,2,Vendre,anfa,3.0,140.0,3.0,1,False,True,False,False,False,False,False,False,False,False,True
https://www.avito.ma/fr/anfa/appartements/Appartement_%C3%A0_vendre_140_m%C2%B2_%C3%A0_Casablanca_55565029.htm,Appartement à vendre 140 m² à Casablanca,casablanca,130000.0,3,2,Vendre,anfa,3.0,140.0,3.0,1,False,True,False,False,False,False,False,False,False,False,True
https://www.avito.ma/fr/sidi_abdellah/appartements/Appartement_a_vendre_55564546.htm,Appartement a vendre,salé,620000.0,2,2,Vendre,sidi abdellah,2.0,117.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/oued_f%C3%A8s/appartements/Duplex_Tajmouati_%C3%A0_vendre_180_m%C2%B2_%C3%A0_F%C3%A8s_55564502.htm,Duplex Tajmouati à vendre 180 m² à Fès,fès,1338160.990256996,2,2,Vendre,oued fès,2.0,180.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/sbata/appartements/Appartement_Salmia_2_55564435.htm,Appartement Salmia 2,casablanca,802372.7403513424,2,2,Vendre,sbata,2.0,75.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/vi/55508279.htm,appartement a vendre Bourgogne,casablanca,1000000.0,2,2,Vendre,bourgogne,2.0,85.0,2.0,5,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/vi/55712406.htm,A vendre appartement titré,salé,1252372.4933246416,2,2,Vendre,sidi abdellah,1.0,180.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/vendre_appartement_a_belv%C3%A9d%C3%A8re__55564224.htm,vendre appartement a belvédère,casablanca,1350000.0,2,1,Vendre,belvédère,2.0,118.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/quartier_des_h%C3%B4pitaux/appartements/appartement_a_vendre_105_m2_55563866.htm,appartement a vendre 105 m2,casablanca,985379.4067718844,2,1,Vendre,quartier des hôpitaux,2.0,105.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/route_de_sefrou/appartements/appartement_a_vendre_f%C3%A9s_Hay_Al_Amal_55377590.htm,appartement a vendre fés Hay Al Amal,fès,700000.0,2,2,Vendre,route de sefrou,2.0,82.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/sidi_moumen/appartements/Appartement_%C3%A0_vendre_61_m%C2%B2_%C3%A0_Casablanca_55563775.htm,Appartement à vendre 61 m² à Casablanca,casablanca,727533.6819269639,2,2,Vendre,sidi moumen,2.0,61.0,2.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/centre/appartements/Appartement_%C3%A0_vendre_quartier_dradeb_55500267.htm,Appartement à vendre quartier dradeb,tanger,870000.0,2,1,Vendre,centre,2.0,92.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/dar_bouazza/appartements/Appartement_%C3%A0_vendre_62_m%C2%B2_%C3%A0_Dar_Bouazza_55562992.htm,Appartement à vendre 62 m² à Dar Bouazza,dar bouazza,686952.0328661293,2,1,Vendre,toute la ville,1.0,62.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/sidi_bernoussi/appartements/appartement_a_vendre_bernoussi_2_55562766.htm,appartement a vendre bernoussi 2,casablanca,450000.0,2,1,Vendre,sidi bernoussi,2.0,55.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_a_vendre_%D8%B4%D9%82%D8%A9_%D9%84%D9%84%D8%A8%D9%8A%D8%B9__55562499.htm,Appartement a vendre ??? ?????,tanger,375000.0,2,1,Vendre,autre secteur,2.0,54.0,2.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/semlalia/appartements/Appartement_top_a_vendre__55562056.htm,Appartement top a vendre,marrakech,1450000.0,2,2,Vendre,semlalia,1.0,86.0,2.0,3,True,True,False,True,True,False,False,False,True,False,True
https://www.avito.ma/fr/el_mansouria/appartements/Appartement_%C3%A0_vendre_116_m%C2%B2_%C3%A0_El_Mansouria_51062726.htm,Appartement à vendre 116 m² à El Mansouria,el mansouria,1750000.0,3,2,Vendre,toute la ville,2.0,116.0,3.0,0,False,True,False,False,False,False,False,False,True,False,True
https://www.avito.ma/fr/saidia/appartements/Appartement_%C3%A0_vendre_a_Saidia_votre_porte_seul_26111095.htm,Appartement à vendre a Saidia votre porte seul,saidia,1086510.3540540743,3,2,Vendre,toute la ville,1.0,80.0,3.0,0,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/nour/appartements/appartement_a_vendre__a_saidia_55561474.htm,appartement a vendre a saidia,oujda,800000.0,2,1,Vendre,nour,2.0,70.0,2.0,1,False,True,True,True,True,False,False,False,True,False,True
https://www.avito.ma/fr/said_hajji/appartements/Appartement_%C3%A0_sal%C3%A9_55561195.htm,Appartement à salé,salé,350000.0,1,2,Vendre,said hajji,2.0,54.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/bir_jdid/appartements/appartement_a_vendre__55561096.htm,appartement a vendre,bir jdid,420000.0,3,2,Vendre,toute la ville,1.0,74.0,3.0,0,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/appartement_3_chambre_bd_%C3%89mile_Zola__55560826.htm,appartement 3 chambre bd Émile Zola,casablanca,12500000.0,3,2,Vendre,belvédère,3.0,106.0,3.0,4,True,True,False,False,True,False,False,False,True,False,True
https://www.avito.ma/fr/gauthier/appartements/Appartement_%C3%A0_vendre_134_m%C2%B2_%C3%A0_Casablanca_55560636.htm,Appartement à vendre 134 m² à Casablanca,casablanca,2710000.0,3,2,Vendre,gauthier,3.0,119.0,3.0,4,True,True,False,False,True,False,False,False,True,False,True
https://www.avito.ma/fr/ben_serguaou/appartements/Appartement_%C3%A0_vendre_69_m%C2%B2_%C3%A0_Agadir_55560331.htm,Appartement à vendre 69 m² à Agadir,agadir,650000.0,2,1,Vendre,ben serguaou,1.0,69.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/wifak/appartements/Bel_appartement_avec_piscine_%C3%A0_vendre__55560270.htm,Bel appartement avec piscine à vendre,temara,1400000.0,2,2,Vendre,wifak,2.0,82.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/hay_chrifa/appartements/appartement_Hay_chrifa_titr%C3%A9_surface_56_m%C2%B2_55560174.htm,appartement Hay chrifa titré surface 56 m²,casablanca,640000.0,2,2,Vendre,hay chrifa,2.0,56.0,2.0,0,False,False,False,False,True,False,False,False,True,False,False
https://www.avito.ma/fr/hay_albaraka/appartements/appartement_spacieux_a_vendre___id%C3%A9alement_situ%C3%A9__55560103.htm,appartement spacieux a vendre - idéalement situé,casablanca,480000.0,2,1,Vendre,hay albaraka,2.0,84.0,2.0,1,False,True,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/sidi_rahal/appartements/Belle_Appartement_a_louer__vendre__55559862.htm,Belle Appartement a louer/ vendre,sidi rahal,682600.0749894731,2,1,Louer,toute la ville,2.0,61.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/hay_riad/appartements/appartement_a_vendre__55559519.htm,appartement a vendre,fès,260000.0,2,1,Vendre,hay riad,2.0,78.0,2.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/autre_secteur/appartements/la_belle_vue___rez_de_chauss%C3%A9e__55559514.htm,"la belle vue, rez-de-chaussée",oujda,570000.0,2,1,Vendre,autre secteur,2.0,88.0,2.0,0,False,False,False,False,False,False,False,False,True,False,True
https://www.avito.ma/fr/centre_ville/appartements/appartement_meubl%C3%A9_a_vendre_55559292.htm,appartement meublé a vendre,tanger,1800000.0,2,1,Vendre,centre ville,2.0,110.0,2.0,8,True,False,False,True,True,False,False,False,True,False,False
https://www.avito.ma/fr/hay_chmaou/appartements/appartement_a_vendre__55559242.htm,appartement a vendre,salé,370000.0,2,1,Vendre,hay chmaou,1.0,54.0,2.0,1,False,True,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/tamesna/appartements/appartement_a_vendre__55558954.htm,appartement a vendre,tamesna,550000.0,2,1,Vendre,toute la ville,1.0,60.0,2.0,2,True,False,False,False,False,False,False,False,True,False,True
https://www.avito.ma/fr/2_mars/appartements/Appartement_%C3%A0_vendre_154_m%C2%B2_%C3%A0_Casablanca_55558896.htm,Appartement à vendre 154 m² à Casablanca,casablanca,2000000.0,3,3,Vendre,2 mars,3.0,154.0,3.0,1,True,False,False,False,True,False,False,False,True,False,True
https://www.avito.ma/fr/sidi_moumen/appartements/appartement_158_m2_a_Casablanca__55558894.htm,appartement 158 m2 a Casablanca,casablanca,1470896.6753707442,3,3,Vendre,sidi moumen,3.0,158.0,3.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/dar_bouazza/appartements/Appartement_%C3%A0_vendre_86_m%C2%B2_%C3%A0_Dar_Bouazza_55558870.htm,Appartement à vendre 86 m² à Dar Bouazza,dar bouazza,1600000.0,2,2,Vendre,toute la ville,1.0,86.0,2.0,2,False,False,False,True,False,False,False,False,True,False,True
https://www.avito.ma/fr/bachkou/appartements/Appartement_%C3%A0_vendre_Bachkou_55558543.htm,Appartement à vendre Bachkou,casablanca,1200000.0,3,2,Vendre,bachkou,3.0,95.0,3.0,2,False,False,False,False,False,False,False,False,True,False,False
https://www.avito.ma/fr/sidi_othmane/appartements/appartement__a_vendre_55558299.htm,appartement a vendre,casablanca,60000.0,2,1,Vendre,sidi othmane,2.0,64.0,2.0,2,False,True,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/socoma/appartements/belle_appartement_%C3%A0_vendre__55557917.htm,belle appartement à vendre,marrakech,690982.1899337764,2,1,Vendre,socoma,1.0,56.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/autre_secteur/appartements/immeuble_R2_avec_2_fonds_commerciaux_55557832.htm,immeuble R2 avec 2 fonds commerciaux,fès,1946189.612177466,2,1,Vendre,autre secteur,2.0,240.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/bourgogne/appartements/Appartement_%C3%A0_vendre_113_m%C2%B2_%C3%A0_Casablanca_55557707.htm,Appartement à vendre 113 m² à Casablanca,casablanca,1600000.0,3,2,Vendre,bourgogne,3.0,113.0,3.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/narjis/appartements/Appartement__55557174.htm,Appartement,fès,290000.0,2,1,Vendre,narjis,2.0,97.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/vi/55630133.htm,Charmant Appartement à vendre 90 m² à Californie,casablanca,1000000.0,2,2,Vendre,californie,2.0,90.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/vi/55632753.htm,-EXCLUSIVITE - Appartement à vendre 73 m² NEUF,tanger,820000.0,2,1,Vendre,tanja balia,2.0,72.0,2.0,4,True,True,False,True,True,False,False,False,False,False,False
https://www.avito.ma/fr/hay_salam/appartements/Appartement_%C3%A0_vendre_64_m%C2%B2_%C3%A0_Settat_55557102.htm,Appartement à vendre 64 m² à Settat,settat,250000.0,2,2,Vendre,hay salam,1.0,64.0,8.0,0,False,False,False,False,False,False,False,False,True,False,False
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_48_m%C2%B2_%C3%A0_Mohammedia_55420918.htm,Appartement à vendre 48 m² à Mohammedia,mohammedia,1113812.3623433986,2,2,Vendre,autre secteur,1.0,48.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/said_hajji/appartements/appartement_a_vendre__55556916.htm,appartement a vendre,salé,754786.4618818662,2,2,Vendre,said hajji,1.0,63.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/nassim/appartements/Appartement_%C3%A0_vendre_64_m%C2%B2_%C3%A0_Casablanca_55556711.htm,Appartement à vendre 64 m² à Casablanca,casablanca,842608.308665678,2,2,Vendre,nassim,2.0,64.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/sidi_moumen/appartements/Appartement_%C3%A0_vendre_33_m%C2%B2_%C3%A0_Casablanca_55556589.htm,Appartement à vendre 33 m² à Casablanca,casablanca,160000.0,1,1,Vendre,sidi moumen,0.0,33.0,0.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/agdal/appartements/Appartement_%C3%A0_vendre_%C3%A0_c%C3%B4t%C3%A9_TGV_RABAT_AGDAL_55353669.htm,Appartement à vendre à côté TGV RABAT AGDAL,rabat,2350000.0,3,1,Vendre,agdal,3.0,135.0,3.0,1,False,True,False,True,True,False,False,False,True,False,False
https://www.avito.ma/fr/massira_1/appartements/appartement_a_vendre__55556429.htm,appartement a vendre,temara,1312319.9123526243,3,1,Vendre,massira 1,1.0,90.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/sidi_bernoussi/appartements/appartement_2_fa%C3%A7ades_%C3%A0_vendre_55555900.htm,appartement 2 façades à vendre,casablanca,640000.0,2,1,Vendre,sidi bernoussi,2.0,73.0,2.0,4,True,True,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/m'hamid/appartements/appartement_a_vendre_lMhmid_9__55555868.htm,appartement a vendre lMhmid 9,marrakech,280000.0,3,1,Vendre,m'hamid,1.0,62.0,3.0,3,True,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/hay_inara/appartements/Appartement_%C3%A0_vendre_97_m%C2%B2_%C3%A0_Casablanca_55555703.htm,Appartement à vendre 97 m² à Casablanca,casablanca,820000.0,3,1,Vendre,hay inara,3.0,97.0,3.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/hay_izdihar/appartements/appartement__53867068.htm,appartement,marrakech,560000.0,2,2,Vendre,hay izdihar,1.0,64.0,2.0,3,True,False,False,True,True,False,True,False,True,False,False
https://www.avito.ma/fr/route_de_tamansourt/appartements/Appartement_%C3%A0_vendre_74_m%C2%B2_%C3%A0_Marrakech_55555505.htm,Appartement à vendre 74 m² à Marrakech,marrakech,540000.0,2,1,Vendre,route de tamansourt,1.0,74.0,2.0,1,False,True,False,False,False,False,False,False,True,False,True
https://www.avito.ma/fr/ain_sebaa/appartements/appartement_a_vendre__55555488.htm,appartement a vendre,casablanca,520000.0,2,1,Vendre,ain sebaa,2.0,1.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/berrechid/appartements/appartement_%C3%A0_vendre__55554973.htm,appartement à vendre,berrechid,420000.0,2,1,Vendre,toute la ville,1.0,75.0,3.0,4,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/agdal/appartements/Appartement_%C3%A0_vendre_216_m%C2%B2_Compl%C3%A8tement_R%C3%A9nov%C3%A9__55554700.htm,Appartement à vendre 216 m² Complètement Rénové,fès,2700000.0,3,3,Vendre,agdal,3.0,216.0,3.0,5,True,True,True,True,True,False,False,False,True,False,True
https://www.avito.ma/fr/autre_secteur/appartements/appartement_a_vendre__55554445.htm,appartement a vendre,tétouan,450000.0,1,1,Vendre,autre secteur,1.0,42.0,0.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/hay_salam/appartements/Appartement_a_vendre_55554196.htm,Appartement a vendre,agadir,460000.0,2,1,Vendre,hay salam,1.0,80.0,2.0,4,False,True,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/maarif/appartements/Appartement_a_vendre_55554155.htm,Appartement a vendre,casablanca,2200000.0,3,2,Vendre,maarif,3.0,90.0,3.0,3,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/f%C3%A8s_m%C3%A9dina/appartements/Appartement_%C3%A0_vendre_200_m%C2%B2_%C3%A0_F%C3%A8s_55554078.htm,Appartement à vendre 200 m² à Fès,fès,1954217.8950074282,3,2,Vendre,fès médina,3.0,200.0,3.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/deroua/appartements/Appartement_a_vendre_deroua_55553826.htm,Appartement a vendre deroua,deroua,750000.0,2,2,Vendre,toute la ville,2.0,100.0,2.0,2,False,True,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_82_m%C2%B2_%C3%A0_Oulad_mtae_55416338.htm,Appartement à vendre 82 m² à Oulad mtae,rabat,1800000.0,2,2,Vendre,autre secteur,2.0,82.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/sala_el_jadida/appartements/APPT_A_SALA_ALJADIDA__55553320.htm,APPT A SALA ALJADIDA,salé,890000.0,2,1,Vendre,sala el jadida,1.0,89.0,2.0,2,True,True,False,False,True,False,False,False,True,False,False
https://www.avito.ma/fr/deroua/appartements/_%D8%B4%D9%82%D8%A9_%D9%84%D9%84%D8%A8%D9%8A%D8%B9_appartement_a_vendre___55427177.htm,©??? ????? appartement a vendre ?,deroua,380000.0,2,2,Vendre,toute la ville,1.0,62.0,2.0,1,False,True,False,False,False,False,False,False,False,False,False
https://www.avito.ma/fr/bourgogne/appartements/appartement_a_vendre__55552719.htm,appartement a vendre,casablanca,16000.0,2,2,Vendre,bourgogne,2.0,96.0,2.0,1,True,True,True,False,True,False,False,False,True,False,True
https://www.avito.ma/fr/hay_moulay_rachid/appartements/APPAREMMENT_A_VENDRE_55552671.htm,APPAREMMENT A VENDRE,casablanca,500000.0,3,1,Vendre,hay moulay rachid,3.0,74.0,3.0,3,False,False,False,False,False,False,False,False,False,False,False
